subscription_id,customer_id,plan_name,start_date,end_date,monthly_fee,status
476,8583,Basic,2022-08-21,2023-04-20,199,Expired
477,7668,Basic,2022-12-07,2023-12-14,199,Expired
478,17518,Fleet,2022-03-28,2023-05-05,999,Expired
479,17184,Premium,2023-01-15,2024-05-11,499,Expired
480,9726,Premium,2022-06-14,2023-08-20,499,Expired
481,18154,Premium,2023-01-07,2024-12-09,499,Expired
482,7500,Basic,2022-08-29,2023-05-25,199,Expired
483,17037,Basic,2023-02-09,2024-04-05,199,Expired
484,7721,Basic,2022-10-18,2023-05-22,199,Expired
485,1906,Premium,2022-08-21,2023-10-31,499,Expired
486,6718,Basic,2022-05-23,2022-09-28,199,Expired
487,2175,Premium,2022-08-06,2023-03-13,499,Expired
488,6770,Premium,2023-02-16,2024-04-28,499,Expired
489,7162,Fleet,2022-09-26,2024-07-30,999,Expired
490,6505,Premium,2022-07-06,2023-09-02,499,Expired
491,18766,Premium,2022-11-08,2024-03-27,499,Expired
492,4421,Basic,2022-11-06,2024-02-04,199,Expired
493,1273,Basic,2022-10-11,2023-12-30,199,Expired
494,452,Fleet,2022-08-22,2024-04-20,999,Expired
495,3520,Premium,2022-07-30,2023-01-23,499,Expired
496,17478,Fleet,2022-07-22,2023-08-11,999,Expired
497,9568,Basic,2022-05-21,2022-12-29,199,Expired
498,248,Basic,2023-01-20,2023-07-11,199,Expired
499,17816,Basic,2023-03-21,2023-07-01,199,Expired
500,1748,Fleet,2022-09-10,2023-12-24,999,Expired
501,2086,Basic,2022-10-13,2024-01-04,199,Expired
502,12493,Premium,2022-08-06,2023-12-07,499,Expired
503,13352,Basic,2022-11-02,2024-07-16,199,Expired
504,4975,Basic,2022-12-23,2024-04-13,199,Expired
505,3499,Basic,2022-09-15,2024-05-03,199,Expired
506,13443,Basic,2022-05-30,2023-09-09,199,Expired
507,1085,Premium,2022-09-10,2024-07-15,499,Expired
508,4936,Basic,2022-05-02,2024-01-24,199,Expired
509,6238,Basic,2023-05-01,2023-11-20,199,Expired
510,6735,Basic,2023-05-08,2025-03-09,199,Expired
511,12984,Basic,2022-06-19,2023-04-06,199,Expired
512,14250,Fleet,2022-06-23,2022-10-07,999,Expired
513,11983,Basic,2023-01-14,2024-01-01,199,Cancelled
514,5923,Premium,2022-03-13,2023-09-03,499,Expired
515,17269,Basic,2022-08-02,2024-02-26,199,Cancelled
516,8949,Basic,2022-11-08,2023-12-17,199,Cancelled
517,19451,Basic,2023-05-10,2024-06-13,199,Expired
518,4150,Premium,2022-12-08,2024-08-15,499,Expired
519,5100,Fleet,2022-12-31,2024-03-17,999,Expired
520,9513,Fleet,2022-02-28,2022-05-29,999,Expired
521,13260,Basic,2022-06-07,2023-11-20,199,Cancelled
522,17361,Basic,2022-08-01,2024-02-09,199,Cancelled
523,17038,Premium,2022-07-25,2023-09-26,499,Cancelled
524,3336,Basic,2022-08-26,2024-08-18,199,Expired
525,17586,Fleet,2023-02-04,2023-07-29,999,Expired
526,19820,Basic,2022-12-03,2023-06-16,199,Cancelled
527,13729,Premium,2022-12-16,2024-01-17,499,Expired
528,9894,Basic,2022-05-11,2023-08-01,199,Expired
529,7651,Fleet,2022-11-10,2023-10-31,999,Expired
530,2239,Premium,2022-09-06,2024-05-21,499,Expired
531,14205,Basic,2022-02-22,2022-11-20,199,Expired
532,252,Premium,2022-04-25,2023-09-16,499,Expired
533,8197,Basic,2022-06-01,2023-11-25,199,Expired
534,4707,Basic,2022-06-16,2023-05-16,199,Expired
535,8144,Premium,2022-08-03,2024-05-09,499,Expired
536,2715,Basic,2022-04-24,2023-06-07,199,Expired
537,18080,Premium,2022-12-29,2023-08-16,499,Expired
538,9530,Basic,2023-01-29,2024-03-17,199,Cancelled
539,10342,Basic,2022-11-27,2023-08-26,199,Expired
540,15291,Premium,2022-02-17,2023-11-04,499,Expired
541,327,Basic,2022-12-24,2023-04-21,199,Expired
542,4981,Basic,2023-04-03,2024-10-16,199,Expired
543,7439,Premium,2022-07-23,2022-11-08,499,Expired
544,6648,Premium,2022-05-28,2022-11-24,499,Expired
545,6259,Basic,2022-06-26,2023-03-05,199,Expired
546,9048,Premium,2022-08-14,2023-12-29,499,Expired
547,3394,Basic,2022-08-26,2022-12-02,199,Expired
548,17665,Premium,2022-08-03,2022-12-21,499,Expired
549,19415,Basic,2022-06-23,2023-03-16,199,Expired
550,16118,Basic,2022-07-22,2023-03-23,199,Cancelled
551,1338,Basic,2022-06-01,2023-11-21,199,Cancelled
552,3169,Premium,2023-01-10,2024-09-12,499,Expired
553,12861,Premium,2022-10-11,2023-03-23,499,Expired
554,19815,Basic,2023-01-06,2024-03-01,199,Expired
555,2394,Premium,2022-08-04,2024-04-09,499,Expired
556,19916,Premium,2022-11-04,2023-11-18,499,Expired
557,15180,Premium,2023-01-29,2024-09-14,499,Expired
558,5924,Premium,2023-04-07,2024-02-03,499,Expired
559,16298,Basic,2022-10-08,2023-01-20,199,Expired
560,2744,Fleet,2022-11-29,2024-03-03,999,Expired
561,5006,Basic,2022-12-15,2023-08-25,199,Expired
562,18717,Basic,2022-06-03,2023-02-25,199,Expired
563,19614,Fleet,2022-09-04,2024-08-26,999,Expired
564,11644,Premium,2022-10-12,2023-03-21,499,Expired
565,4120,Basic,2022-10-08,2024-03-06,199,Expired
566,2091,Basic,2022-04-11,2023-07-10,199,Cancelled
567,7444,Premium,2022-07-05,2023-11-03,499,Expired
568,8732,Basic,2022-10-16,2023-12-13,199,Cancelled
569,14405,Premium,2023-04-19,2024-11-27,499,Expired
570,5703,Premium,2023-01-14,2023-04-21,499,Cancelled
571,3801,Basic,2022-09-26,2024-09-04,199,Expired
572,11420,Premium,2022-09-07,2023-07-13,499,Expired
573,2009,Basic,2022-11-20,2023-09-27,199,Expired
574,1494,Premium,2022-04-08,2023-12-27,499,Expired
575,9283,Premium,2023-02-08,2024-12-13,499,Expired
576,7790,Fleet,2022-10-28,2023-08-12,999,Expired
577,3849,Basic,2023-01-13,2024-04-10,199,Expired
578,15651,Basic,2023-04-26,2024-04-18,199,Expired
579,19144,Premium,2022-11-08,2024-10-01,499,Expired
580,18552,Basic,2023-01-31,2023-10-14,199,Cancelled
581,19250,Fleet,2023-01-10,2024-12-17,999,Expired
582,4195,Premium,2023-01-12,2024-01-09,499,Cancelled
583,1513,Basic,2022-10-28,2023-09-07,199,Expired
584,2749,Basic,2022-12-12,2023-11-20,199,Expired
585,18212,Premium,2022-05-18,2023-11-11,499,Expired
586,3734,Premium,2022-06-17,2024-05-27,499,Expired
587,7655,Basic,2023-02-13,2024-04-21,199,Expired
588,2347,Basic,2022-09-09,2024-08-22,199,Expired
589,2520,Basic,2023-01-16,2024-04-10,199,Expired
590,719,Fleet,2023-01-05,2024-08-17,999,Expired
591,140,Premium,2022-08-11,2023-08-14,499,Expired
592,17948,Basic,2022-08-15,2023-10-19,199,Expired
593,17763,Basic,2022-07-02,2023-03-05,199,Expired
594,2445,Basic,2022-01-17,2022-09-24,199,Cancelled
595,5199,Premium,2022-12-11,2024-10-18,499,Expired
596,1403,Basic,2023-01-07,2023-06-07,199,Expired
597,16322,Basic,2022-12-11,2023-07-29,199,Expired
598,1731,Basic,2023-05-10,2024-11-16,199,Expired
599,9261,Basic,2023-01-09,2024-10-16,199,Expired
600,3722,Fleet,2022-05-01,2023-08-20,999,Expired
601,17841,Basic,2022-12-04,2023-05-12,199,Expired
602,19737,Premium,2022-07-03,2023-02-03,499,Expired
603,8122,Basic,2022-06-03,2023-03-31,199,Expired
604,9532,Premium,2022-09-06,2023-01-12,499,Expired
605,17731,Premium,2023-03-19,2024-01-24,499,Expired
606,18907,Premium,2022-09-29,2023-07-02,499,Cancelled
607,14284,Basic,2022-09-03,2024-08-14,199,Cancelled
608,4075,Basic,2022-04-10,2023-12-23,199,Expired
609,9050,Basic,2022-07-11,2023-07-01,199,Expired
610,6439,Basic,2023-01-14,2023-07-27,199,Expired
611,2268,Basic,2022-06-06,2023-03-15,199,Expired
612,2831,Basic,2023-02-06,2025-01-31,199,Expired
613,10496,Basic,2022-05-07,2023-03-18,199,Expired
614,14178,Premium,2022-08-08,2024-02-15,499,Expired
615,12292,Premium,2023-01-21,2024-11-06,499,Expired
616,8367,Basic,2022-10-08,2023-04-08,199,Expired
617,16895,Basic,2023-02-27,2024-07-20,199,Expired
618,8467,Basic,2022-07-06,2024-06-17,199,Expired
619,2933,Basic,2022-09-09,2024-05-03,199,Cancelled
620,13785,Basic,2022-03-27,2022-07-12,199,Expired
621,16076,Fleet,2022-07-04,2024-06-14,999,Cancelled
622,12951,Premium,2023-01-27,2023-12-18,499,Expired
623,2947,Basic,2023-03-16,2023-09-28,199,Cancelled
624,17515,Basic,2022-11-26,2023-09-03,199,Expired
625,11293,Basic,2023-02-09,2023-10-14,199,Cancelled
626,19607,Basic,2022-06-22,2023-04-07,199,Expired
627,9391,Premium,2023-01-08,2024-03-04,499,Expired
628,9294,Basic,2022-05-25,2023-06-12,199,Expired
629,17748,Premium,2022-06-13,2023-10-05,499,Expired
630,6163,Basic,2022-03-10,2023-03-07,199,Expired
631,9759,Basic,2022-03-25,2022-11-19,199,Expired
632,8545,Basic,2022-09-03,2023-05-04,199,Expired
633,2580,Basic,2022-08-18,2022-11-28,199,Cancelled
634,4388,Premium,2022-08-27,2023-01-02,499,Expired
635,11226,Premium,2022-10-28,2024-01-06,499,Expired
636,18150,Premium,2022-08-25,2023-06-28,499,Expired
637,4833,Premium,2022-07-13,2023-08-28,499,Expired
638,9392,Basic,2022-08-29,2023-03-06,199,Expired
639,6706,Premium,2022-07-16,2023-07-17,499,Expired
640,16193,Basic,2022-10-28,2023-05-24,199,Expired
641,2627,Basic,2022-08-30,2024-01-07,199,Expired
642,9099,Basic,2022-07-10,2023-08-15,199,Expired
643,10873,Premium,2023-02-27,2024-03-30,499,Expired
644,6889,Basic,2022-08-06,2024-04-13,199,Expired
645,19365,Premium,2022-02-23,2023-06-11,499,Expired
646,5688,Basic,2022-09-28,2023-05-04,199,Expired
647,4950,Premium,2023-01-12,2024-03-26,499,Expired
648,14307,Premium,2022-07-19,2024-01-19,499,Expired
649,11331,Premium,2022-03-18,2023-03-26,499,Expired
650,19491,Basic,2022-08-23,2023-05-24,199,Expired
651,1806,Basic,2022-07-27,2024-05-20,199,Expired
652,13812,Premium,2023-05-16,2024-08-30,499,Expired
653,11998,Basic,2023-04-13,2023-12-22,199,Expired
654,16481,Basic,2022-10-26,2023-01-29,199,Expired
655,8509,Premium,2022-07-04,2023-01-07,499,Cancelled
656,19716,Basic,2023-03-24,2025-02-12,199,Expired
657,8576,Basic,2022-12-08,2024-12-04,199,Expired
658,4878,Basic,2022-08-18,2023-11-11,199,Cancelled
659,10880,Basic,2022-10-25,2023-06-11,199,Expired
660,1148,Premium,2022-07-03,2023-03-23,499,Expired
661,6077,Premium,2022-12-20,2024-02-04,499,Cancelled
662,6310,Fleet,2023-05-14,2023-08-26,999,Expired
663,6211,Basic,2022-06-17,2023-07-18,199,Cancelled
664,16880,Premium,2022-03-02,2022-09-08,499,Expired
665,5715,Premium,2022-08-03,2023-02-23,499,Expired
666,15993,Basic,2023-01-27,2024-10-06,199,Expired
667,15144,Premium,2022-04-22,2023-01-26,499,Expired
668,13303,Basic,2022-12-02,2023-04-09,199,Expired
669,425,Basic,2022-10-15,2024-06-07,199,Expired
670,7361,Basic,2022-09-14,2023-04-21,199,Expired
671,19417,Premium,2022-08-08,2024-07-11,499,Expired
672,7242,Basic,2022-12-08,2023-06-05,199,Cancelled
673,15704,Basic,2022-10-10,2024-02-26,199,Expired
674,9996,Premium,2022-09-05,2023-03-31,499,Expired
675,15487,Basic,2023-03-07,2024-04-10,199,Expired
676,2178,Basic,2022-05-03,2023-03-03,199,Cancelled
677,7052,Basic,2023-01-11,2023-08-10,199,Expired
678,6406,Basic,2022-06-17,2023-05-20,199,Expired
679,5352,Basic,2022-12-26,2024-09-09,199,Expired
680,12907,Basic,2022-11-24,2024-06-30,199,Expired
681,1607,Basic,2022-06-22,2022-11-06,199,Expired
682,3063,Basic,2022-03-16,2022-09-01,199,Expired
683,17403,Premium,2023-02-20,2023-06-30,499,Expired
684,3489,Premium,2022-08-07,2024-02-14,499,Cancelled
685,4202,Basic,2022-09-03,2023-10-21,199,Expired
686,18506,Basic,2023-01-29,2024-12-14,199,Expired
687,17688,Premium,2023-05-03,2025-02-11,499,Expired
688,16599,Fleet,2023-04-06,2023-12-20,999,Cancelled
689,2806,Basic,2022-02-25,2023-04-01,199,Expired
690,12350,Premium,2022-06-30,2022-10-14,499,Expired
691,18690,Fleet,2023-01-13,2023-07-18,999,Expired
692,6249,Basic,2022-10-10,2023-02-14,199,Expired
693,9705,Premium,2022-08-22,2023-08-27,499,Expired
694,6915,Basic,2022-11-01,2023-07-01,199,Expired
695,14038,Basic,2022-08-21,2023-12-25,199,Expired
696,4032,Basic,2022-05-14,2024-01-26,199,Expired
697,4450,Basic,2022-07-15,2023-12-05,199,Cancelled
698,11263,Premium,2022-12-06,2024-10-21,499,Expired
699,18577,Basic,2023-01-03,2024-04-03,199,Expired
700,3529,Premium,2022-07-01,2023-04-14,499,Expired
701,18788,Basic,2023-01-10,2024-09-24,199,Expired
702,15570,Fleet,2022-04-27,2023-07-22,999,Expired
703,17683,Basic,2023-02-13,2024-06-03,199,Cancelled
704,2320,Basic,2022-04-20,2023-10-22,199,Expired
705,12784,Basic,2023-03-18,2024-12-19,199,Cancelled
706,8100,Basic,2022-12-13,2023-10-15,199,Expired
707,3510,Basic,2023-01-31,2023-07-08,199,Expired
708,11341,Premium,2022-07-03,2024-01-24,499,Expired
709,8166,Basic,2022-05-05,2023-10-16,199,Cancelled
710,5395,Premium,2022-11-22,2023-03-27,499,Expired
711,8026,Premium,2022-07-12,2023-08-26,499,Expired
712,4394,Premium,2023-04-24,2025-01-29,499,Expired
713,4591,Basic,2022-11-27,2024-10-08,199,Expired
714,16145,Premium,2022-11-18,2023-07-31,499,Expired
715,1053,Premium,2022-06-28,2023-12-04,499,Expired
716,10331,Premium,2022-11-12,2024-10-04,499,Expired
717,16862,Basic,2023-01-10,2024-08-11,199,Expired
718,2579,Fleet,2022-03-03,2023-10-08,999,Expired
719,10505,Basic,2022-03-20,2022-10-24,199,Expired
720,19883,Basic,2022-08-06,2024-08-01,199,Cancelled
721,8353,Premium,2022-12-15,2023-06-05,499,Expired
722,17459,Premium,2022-11-16,2024-11-05,499,Expired
723,19376,Basic,2022-07-25,2024-07-23,199,Expired
724,4725,Basic,2022-04-29,2024-02-27,199,Expired
725,18919,Fleet,2023-01-04,2024-06-26,999,Expired
726,2233,Premium,2023-03-08,2024-06-01,499,Expired
727,2778,Premium,2022-02-20,2022-12-04,499,Expired
728,15132,Premium,2022-10-18,2024-09-21,499,Cancelled
729,1291,Basic,2022-05-04,2023-11-19,199,Expired
730,14762,Basic,2023-04-04,2024-07-16,199,Expired
731,2208,Basic,2022-12-26,2024-08-28,199,Expired
732,3450,Basic,2023-03-26,2025-03-08,199,Expired
733,15250,Basic,2022-12-20,2023-12-16,199,Expired
734,9510,Premium,2022-07-27,2024-05-14,499,Expired
735,3036,Premium,2022-08-02,2023-07-15,499,Cancelled
736,16263,Premium,2022-12-16,2024-07-01,499,Expired
737,16818,Basic,2022-11-01,2023-02-01,199,Expired
738,15338,Basic,2022-10-17,2023-06-14,199,Expired
739,10183,Basic,2022-07-03,2023-01-19,199,Expired
740,2999,Premium,2022-08-28,2022-12-07,499,Expired
741,6760,Basic,2022-06-12,2023-05-24,199,Expired
742,2266,Premium,2022-07-08,2024-06-01,499,Expired
743,7338,Premium,2022-10-10,2023-01-16,499,Expired
744,10677,Premium,2022-12-06,2024-01-05,499,Expired
745,4506,Premium,2023-01-11,2023-04-14,499,Expired
746,18427,Basic,2023-01-12,2023-04-14,199,Expired
747,19202,Basic,2022-09-08,2023-03-28,199,Expired
748,6693,Premium,2022-06-04,2024-02-21,499,Cancelled
749,14802,Basic,2023-01-16,2023-12-09,199,Expired
750,14031,Premium,2022-09-03,2024-06-21,499,Expired
751,3107,Basic,2022-06-01,2022-12-12,199,Expired
752,222,Premium,2022-11-05,2023-02-16,499,Expired
753,18357,Fleet,2022-08-16,2023-06-08,999,Expired
754,11826,Premium,2022-09-08,2024-04-06,499,Expired
755,3051,Premium,2022-12-28,2023-12-21,499,Expired
756,4286,Basic,2022-03-15,2023-03-27,199,Expired
757,17542,Premium,2022-03-11,2023-11-29,499,Expired
758,12247,Basic,2022-07-15,2023-07-19,199,Expired
759,211,Fleet,2022-10-15,2023-07-09,999,Cancelled
760,18239,Premium,2022-03-29,2022-11-03,499,Expired
761,1912,Premium,2022-05-06,2022-12-11,499,Expired
762,500,Basic,2022-09-30,2023-05-27,199,Cancelled
763,5000,Premium,2022-11-13,2024-04-18,499,Expired
764,17918,Premium,2022-11-12,2024-05-18,499,Expired
765,17267,Fleet,2022-11-30,2024-10-07,999,Expired
766,8749,Basic,2023-03-04,2025-01-09,199,Expired
767,13684,Basic,2023-03-15,2023-12-19,199,Expired
768,181,Premium,2022-08-27,2023-11-01,499,Expired
769,18927,Basic,2022-10-10,2024-06-24,199,Cancelled
770,13685,Premium,2022-07-23,2023-08-09,499,Expired
771,12001,Basic,2022-11-12,2023-03-14,199,Expired
772,18843,Premium,2022-05-19,2023-06-03,499,Expired
773,11795,Premium,2022-12-04,2023-05-02,499,Expired
774,7268,Premium,2022-09-13,2023-09-16,499,Expired
775,2421,Premium,2022-08-09,2023-08-08,499,Expired
776,15826,Premium,2022-12-13,2023-12-22,499,Expired
777,18203,Fleet,2022-05-06,2024-05-03,999,Expired
778,15635,Basic,2022-09-18,2024-04-13,199,Expired
779,14889,Premium,2022-10-05,2024-09-20,499,Expired
780,467,Basic,2022-08-27,2024-06-11,199,Expired
781,15058,Premium,2022-07-18,2023-01-03,499,Expired
782,60,Premium,2023-02-25,2023-05-27,499,Expired
783,4203,Fleet,2023-02-05,2023-11-24,999,Expired
784,18077,Fleet,2022-04-10,2022-09-09,999,Cancelled
785,7485,Basic,2023-01-02,2023-06-08,199,Cancelled
786,1581,Basic,2023-02-27,2024-08-01,199,Expired
787,7285,Basic,2022-07-19,2023-10-03,199,Expired
788,19828,Premium,2022-08-18,2023-11-10,499,Expired
789,16234,Basic,2022-07-05,2023-06-04,199,Expired
790,9394,Basic,2022-08-06,2023-05-17,199,Cancelled
791,2699,Basic,2022-08-15,2024-03-12,199,Expired
792,4565,Premium,2022-10-17,2024-01-15,499,Expired
793,11404,Basic,2022-08-10,2023-12-05,199,Expired
794,4200,Basic,2022-08-09,2023-05-18,199,Expired
795,19839,Premium,2022-09-02,2024-04-06,499,Expired
796,14903,Basic,2022-08-31,2024-06-30,199,Cancelled
797,7158,Premium,2022-05-28,2022-09-18,499,Cancelled
798,2974,Premium,2022-06-01,2023-03-09,499,Expired
799,7842,Premium,2022-07-02,2023-04-12,499,Expired
800,14767,Basic,2022-04-09,2023-03-16,199,Expired
801,13635,Basic,2023-05-12,2024-01-26,199,Expired
802,7696,Basic,2022-12-12,2024-12-11,199,Expired
803,5935,Basic,2022-08-25,2024-01-11,199,Cancelled
804,13876,Basic,2022-06-20,2024-02-13,199,Expired
805,17226,Basic,2022-06-27,2023-11-27,199,Cancelled
806,5216,Basic,2023-04-22,2024-01-15,199,Expired
807,11433,Basic,2022-09-28,2024-05-13,199,Expired
808,11166,Premium,2023-03-05,2024-03-10,499,Expired
809,11366,Basic,2022-06-02,2022-09-21,199,Expired
810,6627,Basic,2023-01-02,2023-12-12,199,Expired
811,3596,Premium,2023-02-20,2023-06-11,499,Expired
812,13086,Basic,2022-02-23,2023-09-28,199,Expired
813,5273,Premium,2022-07-30,2023-02-04,499,Expired
814,5628,Basic,2023-03-25,2023-07-27,199,Expired
815,12011,Basic,2022-09-21,2023-07-09,199,Expired
816,14842,Basic,2022-07-06,2023-09-09,199,Cancelled
817,10073,Basic,2023-05-25,2024-01-04,199,Expired
818,14752,Premium,2022-06-21,2024-03-24,499,Expired
819,7325,Basic,2022-11-03,2024-01-22,199,Expired
820,8633,Basic,2022-12-05,2023-10-27,199,Expired
821,14109,Basic,2022-11-29,2024-07-30,199,Cancelled
822,1298,Basic,2022-07-24,2024-06-01,199,Expired
823,10367,Basic,2022-10-26,2023-05-01,199,Expired
824,13249,Premium,2023-02-09,2024-09-05,499,Expired
825,201,Basic,2023-01-22,2023-05-13,199,Expired
826,1457,Basic,2022-02-01,2022-09-10,199,Expired
827,10560,Premium,2022-05-27,2023-02-11,499,Cancelled
828,9801,Premium,2022-11-21,2024-04-06,499,Expired
829,8454,Premium,2023-04-24,2024-04-09,499,Expired
830,9652,Basic,2022-08-30,2023-04-11,199,Expired
831,8893,Basic,2022-08-06,2023-03-28,199,Expired
832,18545,Fleet,2022-02-23,2024-01-09,999,Expired
833,10264,Fleet,2022-12-08,2023-06-16,999,Expired
834,1203,Premium,2022-12-05,2024-07-09,499,Expired
835,15968,Basic,2023-03-11,2023-10-19,199,Expired
836,3644,Premium,2022-05-26,2023-01-10,499,Expired
837,10991,Premium,2022-10-13,2024-05-27,499,Expired
838,10724,Basic,2023-03-07,2024-06-21,199,Expired
839,10357,Basic,2022-05-18,2023-04-16,199,Expired
840,3129,Premium,2022-05-20,2023-09-26,499,Expired
841,4352,Premium,2022-04-28,2023-03-12,499,Expired
842,19403,Fleet,2022-10-08,2024-07-23,999,Expired
843,15879,Fleet,2022-06-29,2024-02-18,999,Expired
844,3012,Premium,2022-12-10,2024-01-29,499,Expired
845,5091,Basic,2023-02-12,2024-02-22,199,Expired
846,17108,Basic,2022-11-05,2023-05-17,199,Expired
847,2622,Basic,2022-04-15,2022-10-07,199,Expired
848,1535,Basic,2022-06-21,2023-12-25,199,Expired
849,18179,Basic,2022-10-20,2024-09-09,199,Expired
850,3837,Basic,2022-08-29,2023-09-26,199,Expired
851,17767,Basic,2022-12-23,2024-10-08,199,Expired
852,11521,Basic,2023-04-29,2023-08-04,199,Expired
853,16081,Basic,2022-04-17,2023-06-14,199,Expired
854,15860,Basic,2023-01-13,2023-09-13,199,Expired
855,8551,Basic,2022-06-22,2022-09-22,199,Cancelled
856,15663,Basic,2023-01-02,2024-10-27,199,Expired
857,5130,Basic,2022-11-12,2023-11-05,199,Expired
858,14009,Fleet,2023-03-06,2024-10-31,999,Expired
859,3353,Premium,2022-12-04,2023-08-01,499,Expired
860,13455,Premium,2022-07-01,2022-10-07,499,Expired
861,13759,Premium,2023-04-08,2024-05-22,499,Cancelled
862,4904,Premium,2022-07-25,2023-11-13,499,Expired
863,2931,Basic,2023-04-29,2024-03-25,199,Expired
864,1088,Premium,2022-10-24,2023-11-07,499,Expired
865,15245,Basic,2022-07-18,2023-03-20,199,Expired
866,12089,Premium,2022-12-09,2023-09-15,499,Expired
867,4885,Basic,2023-02-15,2023-06-05,199,Cancelled
868,14634,Basic,2022-10-01,2023-07-21,199,Expired
869,7948,Basic,2022-07-16,2023-05-23,199,Expired
870,16824,Premium,2022-09-07,2023-01-14,499,Expired
871,15820,Fleet,2022-10-12,2023-01-31,999,Expired
872,5392,Basic,2022-03-16,2024-01-08,199,Cancelled
873,7246,Basic,2023-05-14,2024-03-19,199,Expired
874,15683,Basic,2022-04-21,2022-12-24,199,Expired
875,6280,Premium,2022-06-05,2023-03-03,499,Expired
876,5195,Basic,2023-03-29,2024-03-18,199,Expired
