vehicle_id,customer_id,vehicle_model,vehicle_type,battery_capacity_kwh,purchase_year
553,528,Tata Punch EV,Hatchback,35.0,2020
554,529,Hyundai Ioniq 5,SUV,72.6,2022
555,530,Tata Punch EV,Hatchback,35.0,2021
556,531,Mahindra BE 6,SUV,59.0,2023
557,532,Tata Punch EV,Hatchback,35.0,2024
558,533,Hyundai Kona Electric,SUV,39.2,2024
559,534,Tata Tiago EV,Hatchback,24.0,2024
560,535,Tata Tiago EV,Hatchback,24.0,2023
561,536,Tata Nexon EV,SUV,30.2,2025
562,536,Tata Nexon EV,SUV,30.2,2020
563,537,Hyundai Ioniq 5,SUV,72.6,2024
564,537,Tata Tiago EV,Hatchback,24.0,2024
565,538,Kia EV6,SUV,77.4,2020
566,539,Hyundai Kona Electric,SUV,39.2,2025
567,540,Hyundai Kona Electric,SUV,39.2,2023
568,541,Tata Punch EV,Hatchback,35.0,2021
569,542,Kia EV6,SUV,77.4,2025
570,543,Tata Punch EV,Hatchback,35.0,2024
571,544,Hyundai Ioniq 5,SUV,72.6,2022
572,545,BYD Atto 3,SUV,60.5,2025
573,546,MG ZS EV,SUV,50.3,2020
574,547,Hyundai Kona Electric,SUV,39.2,2023
575,548,MG ZS EV,SUV,50.3,2024
576,549,Hyundai Ioniq 5,SUV,72.6,2024
577,550,MG ZS EV,SUV,50.3,2025
578,551,Mahindra BE 6,SUV,59.0,2021
579,552,Hyundai Kona Electric,SUV,39.2,2021
580,552,Tata Nexon EV,SUV,30.2,2025
581,553,Tata Nexon EV,SUV,30.2,2022
582,554,Hyundai Ioniq 5,SUV,72.6,2024
583,555,Hyundai Kona Electric,SUV,39.2,2021
584,555,MG ZS EV,SUV,50.3,2025
585,556,Tata Tiago EV,Hatchback,24.0,2021
586,557,Kia EV6,SUV,77.4,2024
587,558,Kia EV6,SUV,77.4,2021
588,559,Hyundai Kona Electric,SUV,39.2,2020
589,560,Hyundai Kona Electric,SUV,39.2,2023
590,561,Mahindra XUV400,SUV,39.4,2021
591,562,Tata Punch EV,Hatchback,35.0,2024
592,562,Hyundai Kona Electric,SUV,39.2,2022
593,563,Mahindra XUV400,SUV,39.4,2020
594,564,BYD Atto 3,SUV,60.5,2024
595,565,Tata Punch EV,Hatchback,35.0,2023
596,566,Hyundai Ioniq 5,SUV,72.6,2021
597,567,Kia EV6,SUV,77.4,2021
598,568,Mahindra BE 6,SUV,59.0,2021
599,569,Mahindra BE 6,SUV,59.0,2024
600,570,Hyundai Kona Electric,SUV,39.2,2020
601,571,Tata Nexon EV,SUV,30.2,2025
602,572,BYD Atto 3,SUV,60.5,2022
603,573,Tata Nexon EV,SUV,30.2,2020
604,574,BYD Atto 3,SUV,60.5,2022
605,575,MG ZS EV,SUV,50.3,2025
606,576,Kia EV6,SUV,77.4,2020
607,577,Hyundai Kona Electric,SUV,39.2,2020
608,578,Hyundai Ioniq 5,SUV,72.6,2020
609,579,Hyundai Ioniq 5,SUV,72.6,2020
610,580,Kia EV6,SUV,77.4,2022
611,580,Kia EV6,SUV,77.4,2024
612,581,Tata Tiago EV,Hatchback,24.0,2025
613,582,Hyundai Ioniq 5,SUV,72.6,2025
614,583,Kia EV6,SUV,77.4,2023
615,584,BYD Atto 3,SUV,60.5,2024
616,585,Mahindra BE 6,SUV,59.0,2020
617,586,Mahindra BE 6,SUV,59.0,2023
618,587,MG ZS EV,SUV,50.3,2021
619,588,MG ZS EV,SUV,50.3,2022
620,589,Tata Punch EV,Hatchback,35.0,2023
621,590,Kia EV6,SUV,77.4,2020
622,591,Mahindra XUV400,SUV,39.4,2025
623,592,Tata Tiago EV,Hatchback,24.0,2025
624,593,BYD Atto 3,SUV,60.5,2025
625,594,Mahindra BE 6,SUV,59.0,2023
626,595,Mahindra XUV400,SUV,39.4,2021
627,596,MG ZS EV,SUV,50.3,2021
628,597,Hyundai Kona Electric,SUV,39.2,2024
629,598,Tata Punch EV,Hatchback,35.0,2023
630,599,Mahindra BE 6,SUV,59.0,2020
631,600,Kia EV6,SUV,77.4,2020
632,601,Tata Nexon EV,SUV,30.2,2021
633,602,Tata Nexon EV,SUV,30.2,2023
634,603,Hyundai Kona Electric,SUV,39.2,2023
635,604,Tata Nexon EV,SUV,30.2,2024
636,605,Tata Punch EV,Hatchback,35.0,2023
637,606,Hyundai Kona Electric,SUV,39.2,2020
638,607,Tata Tiago EV,Hatchback,24.0,2021
639,608,Kia EV6,SUV,77.4,2025
640,609,Mahindra XUV400,SUV,39.4,2020
641,610,Hyundai Ioniq 5,SUV,72.6,2020
642,611,BYD Atto 3,SUV,60.5,2024
643,612,Hyundai Kona Electric,SUV,39.2,2025
644,613,Mahindra BE 6,SUV,59.0,2025
645,614,Tata Nexon EV,SUV,30.2,2023
646,615,BYD Atto 3,SUV,60.5,2022
647,616,MG ZS EV,SUV,50.3,2023
648,617,Tata Tiago EV,Hatchback,24.0,2022
649,618,Mahindra XUV400,SUV,39.4,2024
650,619,MG ZS EV,SUV,50.3,2022
651,620,MG ZS EV,SUV,50.3,2024
652,621,Tata Tiago EV,Hatchback,24.0,2022
653,622,Hyundai Kona Electric,SUV,39.2,2020
654,623,MG ZS EV,SUV,50.3,2022
655,624,Kia EV6,SUV,77.4,2022
656,625,BYD Atto 3,SUV,60.5,2020
657,626,BYD Atto 3,SUV,60.5,2022
658,627,Mahindra XUV400,SUV,39.4,2020
659,628,Mahindra XUV400,SUV,39.4,2025
660,629,Tata Nexon EV,SUV,30.2,2024
661,630,Mahindra XUV400,SUV,39.4,2023
662,631,Tata Nexon EV,SUV,30.2,2025
663,632,Tata Tiago EV,Hatchback,24.0,2024
664,633,MG ZS EV,SUV,50.3,2021
665,634,MG ZS EV,SUV,50.3,2021
666,635,Mahindra XUV400,SUV,39.4,2021
667,636,Tata Nexon EV,SUV,30.2,2023
668,637,Mahindra XUV400,SUV,39.4,2020
669,638,Tata Nexon EV,SUV,30.2,2022
670,639,Tata Punch EV,Hatchback,35.0,2021
671,640,Kia EV6,SUV,77.4,2021
672,641,Hyundai Ioniq 5,SUV,72.6,2023
673,642,Mahindra XUV400,SUV,39.4,2025
674,643,BYD Atto 3,SUV,60.5,2025
675,644,BYD Atto 3,SUV,60.5,2023
676,645,Hyundai Kona Electric,SUV,39.2,2024
677,646,Tata Punch EV,Hatchback,35.0,2021
678,647,Hyundai Ioniq 5,SUV,72.6,2025
679,648,Mahindra BE 6,SUV,59.0,2024
680,649,Kia EV6,SUV,77.4,2021
681,650,BYD Atto 3,SUV,60.5,2023
682,651,MG ZS EV,SUV,50.3,2022
683,652,Kia EV6,SUV,77.4,2023
684,653,Hyundai Ioniq 5,SUV,72.6,2023
685,654,Hyundai Kona Electric,SUV,39.2,2020
686,655,Hyundai Ioniq 5,SUV,72.6,2021
687,656,BYD Atto 3,SUV,60.5,2020
688,657,BYD Atto 3,SUV,60.5,2020
689,658,Tata Punch EV,Hatchback,35.0,2024
690,659,Tata Nexon EV,SUV,30.2,2025
691,660,Hyundai Ioniq 5,SUV,72.6,2020
692,661,Hyundai Kona Electric,SUV,39.2,2024
693,662,Tata Punch EV,Hatchback,35.0,2023
694,663,BYD Atto 3,SUV,60.5,2024
695,664,Mahindra BE 6,SUV,59.0,2022
696,665,Tata Tiago EV,Hatchback,24.0,2024
697,666,Tata Tiago EV,Hatchback,24.0,2025
698,667,Hyundai Kona Electric,SUV,39.2,2024
699,668,Tata Tiago EV,Hatchback,24.0,2025
700,669,Kia EV6,SUV,77.4,2022
701,670,Tata Nexon EV,SUV,30.2,2025
702,671,Tata Tiago EV,Hatchback,24.0,2020
703,672,Tata Punch EV,Hatchback,35.0,2024
704,673,Mahindra BE 6,SUV,59.0,2022
705,674,Kia EV6,SUV,77.4,2024
706,675,Mahindra XUV400,SUV,39.4,2025
707,676,Kia EV6,SUV,77.4,2024
708,677,Tata Punch EV,Hatchback,35.0,2024
709,678,Tata Tiago EV,Hatchback,24.0,2024
710,679,MG ZS EV,SUV,50.3,2021
711,680,Hyundai Kona Electric,SUV,39.2,2021
712,681,Tata Tiago EV,Hatchback,24.0,2020
713,681,MG ZS EV,SUV,50.3,2022
714,682,Hyundai Kona Electric,SUV,39.2,2020
715,683,Hyundai Kona Electric,SUV,39.2,2022
716,684,Tata Nexon EV,SUV,30.2,2023
717,685,Tata Tiago EV,Hatchback,24.0,2020
718,686,Tata Tiago EV,Hatchback,24.0,2021
719,687,BYD Atto 3,SUV,60.5,2023
720,688,Kia EV6,SUV,77.4,2024
721,689,Hyundai Ioniq 5,SUV,72.6,2023
722,690,Mahindra XUV400,SUV,39.4,2024
723,691,Hyundai Ioniq 5,SUV,72.6,2021
724,692,Mahindra BE 6,SUV,59.0,2021
725,693,Mahindra XUV400,SUV,39.4,2021
726,694,Mahindra BE 6,SUV,59.0,2023
727,695,Hyundai Ioniq 5,SUV,72.6,2023
728,696,Mahindra BE 6,SUV,59.0,2023
729,697,Kia EV6,SUV,77.4,2025
730,698,Tata Tiago EV,Hatchback,24.0,2021
731,699,BYD Atto 3,SUV,60.5,2022
732,700,Hyundai Kona Electric,SUV,39.2,2025
733,701,Hyundai Kona Electric,SUV,39.2,2025
734,702,Tata Tiago EV,Hatchback,24.0,2020
735,703,Mahindra BE 6,SUV,59.0,2023
736,704,Tata Nexon EV,SUV,30.2,2022
737,705,Tata Tiago EV,Hatchback,24.0,2025
738,706,BYD Atto 3,SUV,60.5,2021
739,707,BYD Atto 3,SUV,60.5,2023
740,708,MG ZS EV,SUV,50.3,2020
741,709,Kia EV6,SUV,77.4,2022
742,710,Tata Punch EV,Hatchback,35.0,2025
743,711,Mahindra BE 6,SUV,59.0,2021
744,712,Kia EV6,SUV,77.4,2021
745,713,Tata Tiago EV,Hatchback,24.0,2020
746,714,BYD Atto 3,SUV,60.5,2020
747,715,Tata Nexon EV,SUV,30.2,2025
748,716,Hyundai Ioniq 5,SUV,72.6,2024
749,716,Kia EV6,SUV,77.4,2021
750,717,BYD Atto 3,SUV,60.5,2020
751,718,Hyundai Kona Electric,SUV,39.2,2022
752,719,Tata Tiago EV,Hatchback,24.0,2024
753,720,Tata Tiago EV,Hatchback,24.0,2021
754,721,MG ZS EV,SUV,50.3,2021
755,721,MG ZS EV,SUV,50.3,2023
756,722,Hyundai Ioniq 5,SUV,72.6,2020
757,723,Tata Punch EV,Hatchback,35.0,2020
758,724,Tata Nexon EV,SUV,30.2,2025
759,725,BYD Atto 3,SUV,60.5,2024
760,726,Hyundai Kona Electric,SUV,39.2,2024
761,727,Tata Nexon EV,SUV,30.2,2022
762,728,Tata Punch EV,Hatchback,35.0,2024
763,729,Tata Tiago EV,Hatchback,24.0,2022
764,730,Hyundai Ioniq 5,SUV,72.6,2020
765,731,Tata Nexon EV,SUV,30.2,2022
766,732,Hyundai Ioniq 5,SUV,72.6,2025
767,733,Hyundai Ioniq 5,SUV,72.6,2024
768,734,Tata Punch EV,Hatchback,35.0,2022
769,735,BYD Atto 3,SUV,60.5,2022
770,736,Tata Punch EV,Hatchback,35.0,2025
771,737,Tata Punch EV,Hatchback,35.0,2023
772,738,Hyundai Kona Electric,SUV,39.2,2022
773,739,Tata Nexon EV,SUV,30.2,2021
774,740,Mahindra BE 6,SUV,59.0,2020
775,741,Hyundai Kona Electric,SUV,39.2,2022
776,742,Tata Tiago EV,Hatchback,24.0,2025
777,743,Tata Tiago EV,Hatchback,24.0,2021
778,744,Hyundai Kona Electric,SUV,39.2,2020
779,745,Mahindra XUV400,SUV,39.4,2022
780,746,Kia EV6,SUV,77.4,2023
781,747,Tata Punch EV,Hatchback,35.0,2021
782,748,Hyundai Ioniq 5,SUV,72.6,2022
783,749,MG ZS EV,SUV,50.3,2020
784,750,BYD Atto 3,SUV,60.5,2020
785,751,Kia EV6,SUV,77.4,2024
786,752,Tata Tiago EV,Hatchback,24.0,2024
787,753,Hyundai Kona Electric,SUV,39.2,2021
788,754,Mahindra XUV400,SUV,39.4,2024
789,754,Hyundai Ioniq 5,SUV,72.6,2025
790,755,Tata Punch EV,Hatchback,35.0,2022
791,756,Hyundai Ioniq 5,SUV,72.6,2020
792,757,Kia EV6,SUV,77.4,2023
793,758,Hyundai Kona Electric,SUV,39.2,2025
794,759,Tata Tiago EV,Hatchback,24.0,2021
795,760,Tata Punch EV,Hatchback,35.0,2023
796,761,MG ZS EV,SUV,50.3,2021
797,762,Kia EV6,SUV,77.4,2025
798,763,Hyundai Kona Electric,SUV,39.2,2025
799,764,MG ZS EV,SUV,50.3,2025
800,764,Mahindra XUV400,SUV,39.4,2023
801,765,Tata Nexon EV,SUV,30.2,2022
802,766,Kia EV6,SUV,77.4,2025
803,767,Kia EV6,SUV,77.4,2022
804,767,Kia EV6,SUV,77.4,2025
805,768,MG ZS EV,SUV,50.3,2021
806,769,BYD Atto 3,SUV,60.5,2020
807,770,Tata Tiago EV,Hatchback,24.0,2022
808,771,Tata Nexon EV,SUV,30.2,2021
809,772,Mahindra XUV400,SUV,39.4,2025
810,773,Tata Nexon EV,SUV,30.2,2021
811,774,Kia EV6,SUV,77.4,2025
812,775,MG ZS EV,SUV,50.3,2024
813,776,MG ZS EV,SUV,50.3,2025
814,777,Hyundai Kona Electric,SUV,39.2,2021
815,778,MG ZS EV,SUV,50.3,2023
816,779,Hyundai Ioniq 5,SUV,72.6,2021
817,780,Tata Nexon EV,SUV,30.2,2024
818,781,Tata Nexon EV,SUV,30.2,2023
819,782,Tata Punch EV,Hatchback,35.0,2025
820,783,Mahindra XUV400,SUV,39.4,2020
821,784,BYD Atto 3,SUV,60.5,2020
822,785,MG ZS EV,SUV,50.3,2022
823,786,Tata Nexon EV,SUV,30.2,2021
824,787,Mahindra XUV400,SUV,39.4,2023
825,788,MG ZS EV,SUV,50.3,2023
826,789,Hyundai Ioniq 5,SUV,72.6,2025
827,790,Hyundai Ioniq 5,SUV,72.6,2025
828,791,Mahindra BE 6,SUV,59.0,2024
829,792,Hyundai Ioniq 5,SUV,72.6,2025
830,793,Tata Tiago EV,Hatchback,24.0,2020
831,794,Mahindra BE 6,SUV,59.0,2021
832,795,Mahindra BE 6,SUV,59.0,2025
833,796,Mahindra BE 6,SUV,59.0,2023
834,797,Hyundai Ioniq 5,SUV,72.6,2021
835,798,Mahindra XUV400,SUV,39.4,2021
836,799,Hyundai Ioniq 5,SUV,72.6,2024
837,800,MG ZS EV,SUV,50.3,2023
838,801,Hyundai Ioniq 5,SUV,72.6,2020
839,802,Tata Punch EV,Hatchback,35.0,2022
840,803,Tata Nexon EV,SUV,30.2,2022
841,804,Tata Punch EV,Hatchback,35.0,2023
842,804,Tata Nexon EV,SUV,30.2,2020
843,805,BYD Atto 3,SUV,60.5,2025
844,806,Mahindra BE 6,SUV,59.0,2020
845,807,Hyundai Kona Electric,SUV,39.2,2025
846,808,Tata Tiago EV,Hatchback,24.0,2024
847,809,Tata Punch EV,Hatchback,35.0,2025
848,810,Mahindra BE 6,SUV,59.0,2021
849,810,Mahindra BE 6,SUV,59.0,2023
850,811,Tata Nexon EV,SUV,30.2,2023
851,812,Tata Tiago EV,Hatchback,24.0,2021
852,813,BYD Atto 3,SUV,60.5,2020
853,814,MG ZS EV,SUV,50.3,2020
854,814,BYD Atto 3,SUV,60.5,2021
855,815,Tata Nexon EV,SUV,30.2,2021
856,816,Mahindra BE 6,SUV,59.0,2025
857,817,Tata Punch EV,Hatchback,35.0,2024
858,818,Hyundai Kona Electric,SUV,39.2,2025
859,819,Kia EV6,SUV,77.4,2020
860,820,Hyundai Ioniq 5,SUV,72.6,2021
861,821,Tata Tiago EV,Hatchback,24.0,2021
862,822,Hyundai Kona Electric,SUV,39.2,2020
863,823,Hyundai Ioniq 5,SUV,72.6,2025
864,824,MG ZS EV,SUV,50.3,2023
865,825,BYD Atto 3,SUV,60.5,2022
866,826,Hyundai Ioniq 5,SUV,72.6,2024
867,827,Hyundai Ioniq 5,SUV,72.6,2021
868,828,Hyundai Kona Electric,SUV,39.2,2021
869,829,Hyundai Kona Electric,SUV,39.2,2025
870,830,Hyundai Ioniq 5,SUV,72.6,2024
871,831,BYD Atto 3,SUV,60.5,2021
872,832,Mahindra BE 6,SUV,59.0,2021
873,833,Tata Punch EV,Hatchback,35.0,2024
874,834,Tata Tiago EV,Hatchback,24.0,2024
875,835,Hyundai Ioniq 5,SUV,72.6,2021
876,836,MG ZS EV,SUV,50.3,2024
877,837,Tata Nexon EV,SUV,30.2,2021
878,838,MG ZS EV,SUV,50.3,2022
879,839,Hyundai Ioniq 5,SUV,72.6,2021
880,840,Hyundai Kona Electric,SUV,39.2,2025
881,841,BYD Atto 3,SUV,60.5,2023
882,842,Tata Punch EV,Hatchback,35.0,2021
883,843,Tata Punch EV,Hatchback,35.0,2024
884,844,BYD Atto 3,SUV,60.5,2020
885,845,Tata Punch EV,Hatchback,35.0,2023
886,846,MG ZS EV,SUV,50.3,2023
887,847,Hyundai Ioniq 5,SUV,72.6,2024
888,848,Hyundai Kona Electric,SUV,39.2,2020
889,849,BYD Atto 3,SUV,60.5,2023
890,850,Hyundai Kona Electric,SUV,39.2,2021
891,851,Tata Nexon EV,SUV,30.2,2022
892,852,MG ZS EV,SUV,50.3,2024
893,853,Hyundai Ioniq 5,SUV,72.6,2022
894,854,Mahindra XUV400,SUV,39.4,2024
895,855,Mahindra BE 6,SUV,59.0,2025
896,856,Tata Tiago EV,Hatchback,24.0,2024
897,857,Tata Tiago EV,Hatchback,24.0,2022
898,858,Mahindra XUV400,SUV,39.4,2024
899,859,Hyundai Kona Electric,SUV,39.2,2023
900,859,Mahindra BE 6,SUV,59.0,2025
901,860,Mahindra XUV400,SUV,39.4,2024
902,861,Mahindra XUV400,SUV,39.4,2023
903,862,Mahindra BE 6,SUV,59.0,2021
904,862,Kia EV6,SUV,77.4,2025
905,863,Tata Tiago EV,Hatchback,24.0,2020
906,864,Mahindra XUV400,SUV,39.4,2020
907,865,BYD Atto 3,SUV,60.5,2020
908,866,Tata Punch EV,Hatchback,35.0,2025
909,867,Tata Nexon EV,SUV,30.2,2022
910,868,Tata Punch EV,Hatchback,35.0,2023
911,869,Tata Punch EV,Hatchback,35.0,2023
912,870,Tata Punch EV,Hatchback,35.0,2025
913,870,Hyundai Kona Electric,SUV,39.2,2020
914,871,Tata Nexon EV,SUV,30.2,2023
915,871,Kia EV6,SUV,77.4,2025
916,872,Hyundai Kona Electric,SUV,39.2,2025
917,873,Hyundai Kona Electric,SUV,39.2,2020
918,874,Tata Nexon EV,SUV,30.2,2021
919,875,Tata Tiago EV,Hatchback,24.0,2024
920,876,MG ZS EV,SUV,50.3,2024
921,877,BYD Atto 3,SUV,60.5,2022
922,878,Tata Nexon EV,SUV,30.2,2025
923,879,Mahindra BE 6,SUV,59.0,2020
924,880,Mahindra XUV400,SUV,39.4,2024
925,881,Mahindra XUV400,SUV,39.4,2022
926,882,Tata Nexon EV,SUV,30.2,2021
927,883,Tata Nexon EV,SUV,30.2,2021
928,884,Tata Nexon EV,SUV,30.2,2025
929,885,Tata Punch EV,Hatchback,35.0,2024
930,886,Hyundai Ioniq 5,SUV,72.6,2025
931,887,MG ZS EV,SUV,50.3,2021
932,888,Hyundai Kona Electric,SUV,39.2,2024
933,888,Mahindra BE 6,SUV,59.0,2024
934,889,Kia EV6,SUV,77.4,2025
935,890,Mahindra XUV400,SUV,39.4,2024
936,891,BYD Atto 3,SUV,60.5,2020
937,892,Kia EV6,SUV,77.4,2025
938,893,BYD Atto 3,SUV,60.5,2022
939,894,Kia EV6,SUV,77.4,2023
940,895,Tata Nexon EV,SUV,30.2,2020
941,896,Tata Nexon EV,SUV,30.2,2024
942,897,Mahindra XUV400,SUV,39.4,2024
943,898,Mahindra BE 6,SUV,59.0,2020
944,899,BYD Atto 3,SUV,60.5,2025
945,900,Hyundai Ioniq 5,SUV,72.6,2024
946,901,Tata Tiago EV,Hatchback,24.0,2022
947,902,Tata Nexon EV,SUV,30.2,2021
948,903,Tata Nexon EV,SUV,30.2,2020
949,904,Hyundai Ioniq 5,SUV,72.6,2025
950,905,Hyundai Kona Electric,SUV,39.2,2020
951,906,Hyundai Kona Electric,SUV,39.2,2022
952,907,Mahindra BE 6,SUV,59.0,2025
953,907,Tata Tiago EV,Hatchback,24.0,2025
954,908,Hyundai Kona Electric,SUV,39.2,2020
955,909,Kia EV6,SUV,77.4,2023
956,910,Mahindra BE 6,SUV,59.0,2022
957,911,Hyundai Ioniq 5,SUV,72.6,2022
958,912,MG ZS EV,SUV,50.3,2022
959,913,Mahindra XUV400,SUV,39.4,2025
960,914,Tata Punch EV,Hatchback,35.0,2025
961,915,Tata Tiago EV,Hatchback,24.0,2021
962,916,Tata Tiago EV,Hatchback,24.0,2021
963,917,BYD Atto 3,SUV,60.5,2025
964,918,Tata Nexon EV,SUV,30.2,2024
965,919,Mahindra XUV400,SUV,39.4,2024
966,920,Kia EV6,SUV,77.4,2022
967,921,Tata Punch EV,Hatchback,35.0,2025
968,922,Tata Punch EV,Hatchback,35.0,2020
969,923,BYD Atto 3,SUV,60.5,2023
970,924,Mahindra XUV400,SUV,39.4,2020
971,925,Mahindra XUV400,SUV,39.4,2024
972,926,Tata Nexon EV,SUV,30.2,2021
973,927,Tata Punch EV,Hatchback,35.0,2023
974,928,Mahindra XUV400,SUV,39.4,2023
975,929,Tata Tiago EV,Hatchback,24.0,2024
976,930,Tata Tiago EV,Hatchback,24.0,2023
977,931,Hyundai Kona Electric,SUV,39.2,2022
978,932,Tata Punch EV,Hatchback,35.0,2022
979,933,Mahindra BE 6,SUV,59.0,2020
980,934,BYD Atto 3,SUV,60.5,2020
981,935,Hyundai Kona Electric,SUV,39.2,2025
982,936,Hyundai Kona Electric,SUV,39.2,2021
983,937,Tata Tiago EV,Hatchback,24.0,2024
984,938,Hyundai Kona Electric,SUV,39.2,2021
985,939,Tata Nexon EV,SUV,30.2,2025
986,940,Tata Nexon EV,SUV,30.2,2023
987,941,Tata Nexon EV,SUV,30.2,2021
988,942,MG ZS EV,SUV,50.3,2025
989,943,Hyundai Kona Electric,SUV,39.2,2024
990,944,Tata Nexon EV,SUV,30.2,2024
991,945,BYD Atto 3,SUV,60.5,2020
992,945,Tata Punch EV,Hatchback,35.0,2021
993,946,Mahindra XUV400,SUV,39.4,2024
994,947,MG ZS EV,SUV,50.3,2024
995,948,Tata Tiago EV,Hatchback,24.0,2024
996,949,Mahindra BE 6,SUV,59.0,2024
997,950,MG ZS EV,SUV,50.3,2024
998,951,Tata Nexon EV,SUV,30.2,2020
999,952,Tata Punch EV,Hatchback,35.0,2021
1000,953,Mahindra BE 6,SUV,59.0,2021
1001,954,Mahindra XUV400,SUV,39.4,2021
1002,954,Hyundai Kona Electric,SUV,39.2,2020
1003,955,Tata Tiago EV,Hatchback,24.0,2020
1004,956,MG ZS EV,SUV,50.3,2021
1005,957,Mahindra BE 6,SUV,59.0,2025
1006,958,Mahindra XUV400,SUV,39.4,2021
1007,959,Hyundai Kona Electric,SUV,39.2,2022
1008,960,Hyundai Kona Electric,SUV,39.2,2021
1009,961,Tata Nexon EV,SUV,30.2,2022
1010,962,Mahindra BE 6,SUV,59.0,2020
1011,963,Tata Punch EV,Hatchback,35.0,2021
1012,964,Mahindra XUV400,SUV,39.4,2020
1013,965,Hyundai Ioniq 5,SUV,72.6,2021
1014,966,Tata Nexon EV,SUV,30.2,2021
1015,967,Tata Tiago EV,Hatchback,24.0,2024
1016,968,Hyundai Kona Electric,SUV,39.2,2020
1017,969,Mahindra XUV400,SUV,39.4,2024
1018,970,Kia EV6,SUV,77.4,2022
1019,971,Hyundai Kona Electric,SUV,39.2,2025
1020,972,Hyundai Ioniq 5,SUV,72.6,2025
1021,973,Hyundai Ioniq 5,SUV,72.6,2025
1022,974,Tata Punch EV,Hatchback,35.0,2023
1023,975,Hyundai Kona Electric,SUV,39.2,2022
1024,976,Hyundai Kona Electric,SUV,39.2,2023
1025,977,Kia EV6,SUV,77.4,2021
1026,978,Mahindra XUV400,SUV,39.4,2020
1027,979,Mahindra XUV400,SUV,39.4,2022
1028,980,Tata Tiago EV,Hatchback,24.0,2025
1029,981,Tata Punch EV,Hatchback,35.0,2024
1030,982,Tata Punch EV,Hatchback,35.0,2021
1031,983,Kia EV6,SUV,77.4,2022
1032,984,Tata Tiago EV,Hatchback,24.0,2022
1033,985,Tata Nexon EV,SUV,30.2,2024
1034,986,MG ZS EV,SUV,50.3,2023
1035,987,Mahindra XUV400,SUV,39.4,2021
1036,988,BYD Atto 3,SUV,60.5,2020
1037,989,Mahindra XUV400,SUV,39.4,2020
1038,990,Tata Nexon EV,SUV,30.2,2023
1039,991,BYD Atto 3,SUV,60.5,2022
1040,992,Mahindra BE 6,SUV,59.0,2025
1041,993,Tata Punch EV,Hatchback,35.0,2020
1042,994,Tata Punch EV,Hatchback,35.0,2025
1043,995,Tata Tiago EV,Hatchback,24.0,2025
1044,996,Kia EV6,SUV,77.4,2022
1045,996,Hyundai Kona Electric,SUV,39.2,2020
1046,997,Kia EV6,SUV,77.4,2020
1047,998,MG ZS EV,SUV,50.3,2025
1048,999,Tata Nexon EV,SUV,30.2,2025
1049,1000,Mahindra BE 6,SUV,59.0,2022
1050,1000,BYD Atto 3,SUV,60.5,2023
1051,1001,Mahindra BE 6,SUV,59.0,2024
1052,1002,Mahindra BE 6,SUV,59.0,2023
1053,1003,Mahindra XUV400,SUV,39.4,2022
1054,1004,Hyundai Kona Electric,SUV,39.2,2021
1055,1005,Tata Tiago EV,Hatchback,24.0,2023
1056,1006,Hyundai Ioniq 5,SUV,72.6,2020
1057,1007,Tata Nexon EV,SUV,30.2,2021
1058,1008,Mahindra BE 6,SUV,59.0,2021
1059,1009,Tata Tiago EV,Hatchback,24.0,2021
1060,1010,Mahindra BE 6,SUV,59.0,2024
1061,1011,Mahindra BE 6,SUV,59.0,2024
1062,1012,Hyundai Kona Electric,SUV,39.2,2022
1063,1013,BYD Atto 3,SUV,60.5,2022
1064,1014,Hyundai Kona Electric,SUV,39.2,2025
1065,1015,Tata Punch EV,Hatchback,35.0,2021
1066,1016,MG ZS EV,SUV,50.3,2021
1067,1017,Tata Nexon EV,SUV,30.2,2022
1068,1018,Mahindra XUV400,SUV,39.4,2021
1069,1019,MG ZS EV,SUV,50.3,2024
1070,1020,Mahindra BE 6,SUV,59.0,2020
1071,1021,Hyundai Ioniq 5,SUV,72.6,2021
1072,1022,Tata Tiago EV,Hatchback,24.0,2022
1073,1023,Kia EV6,SUV,77.4,2024
1074,1024,Mahindra BE 6,SUV,59.0,2022
1075,1025,Tata Tiago EV,Hatchback,24.0,2025
1076,1026,Tata Nexon EV,SUV,30.2,2020
1077,1027,Tata Nexon EV,SUV,30.2,2024
1078,1028,Mahindra BE 6,SUV,59.0,2021
1079,1029,Tata Tiago EV,Hatchback,24.0,2023
1080,1030,Hyundai Kona Electric,SUV,39.2,2023
1081,1031,Tata Tiago EV,Hatchback,24.0,2023
1082,1032,Hyundai Ioniq 5,SUV,72.6,2022
1083,1033,Mahindra XUV400,SUV,39.4,2025
1084,1034,Tata Punch EV,Hatchback,35.0,2022
1085,1035,Mahindra XUV400,SUV,39.4,2025
1086,1036,Mahindra XUV400,SUV,39.4,2020
1087,1037,BYD Atto 3,SUV,60.5,2025
1088,1038,Tata Tiago EV,Hatchback,24.0,2024
1089,1039,Tata Nexon EV,SUV,30.2,2020
1090,1040,Tata Tiago EV,Hatchback,24.0,2020
1091,1041,Tata Nexon EV,SUV,30.2,2024
1092,1042,Mahindra BE 6,SUV,59.0,2024
1093,1042,Mahindra BE 6,SUV,59.0,2024
1094,1043,Hyundai Ioniq 5,SUV,72.6,2023
1095,1044,Tata Punch EV,Hatchback,35.0,2022
1096,1045,BYD Atto 3,SUV,60.5,2022
